agentType,gamemode,score,deepestRoom,finalHP,performance,seed
greedy,e,-67,14,-1,50,952847621394992991
greedy,e,-148,7,-1,21,5807630643792296603
greedy,e,-53,15,-6,55,2149992767813159611
greedy,e,-164,4,-2,15,4269195601637834469
greedy,e,-151,5,-1,20,3858402587198216350
greedy,e,14,18,14,79,3687372834694138403
greedy,e,-119,10,-2,32,5084232115756322333
greedy,e,-108,10,-5,35,8869827311675442247
greedy,e,-142,5,0,23,6178463060327125021
greedy,e,-150,6,-4,20,6169298557067982362
greedy,e,-173,2,-2,12,5916085278513278163
greedy,e,-60,15,-9,53,2731970862484373116
greedy,e,-160,4,-4,17,1139957584811524541
greedy,e,-75,13,-3,47,5659761985917944076
greedy,e,-73,12,-1,48,1221907326509946244
greedy,e,-188,1,-5,7,7113147216878389181
greedy,e,-61,14,-8,52,6508588617315917313
greedy,e,-96,12,-7,40,7763489802221055713
greedy,e,-188,1,-7,7,8933490338963556543
greedy,e,-65,14,-4,51,6301934182036712697
greedy,e,-122,7,0,30,1562333028782304081
greedy,e,-168,4,-10,14,8915765676209186487
greedy,e,-102,11,-3,38,1063217593403524124
greedy,e,-188,1,-1,7,5245213486354558406
greedy,e,-80,12,-2,46,8469917260017530962
greedy,e,-120,9,-7,31,6465038472264131234
greedy,e,-45,16,-10,58,3187448245447049303
greedy,e,-80,13,-13,46,4228418236048011418
greedy,e,-123,10,0,30,310982767500256891
greedy,e,-155,4,-10,19,3935652051480960353
greedy,e,-137,5,-5,25,7383887534753351119
greedy,e,-63,14,-2,52,8860535276379902226
greedy,e,-46,16,-8,58,6379184531747331147
greedy,e,-140,4,-8,24,6258283836099027077
greedy,e,-184,1,-5,8,8923425328064566694
greedy,e,-179,1,-1,10,8975403454610629063
greedy,e,-67,12,0,50,5627799274600324628
greedy,e,-165,4,-5,15,2653284403983613926
greedy,e,-12,17,-12,70,4908276577393201070
greedy,e,-146,6,-4,22,8103766311595607716
greedy,e,-122,11,-3,30,2197994298823923462
greedy,e,-83,14,-2,44,2016444293385828448
greedy,e,-174,2,-1,12,3516092265038471812
greedy,e,-175,3,0,11,8390030607689573347
greedy,e,-177,3,-1,11,2418001072396390556
greedy,e,-120,11,-1,31,814999646994924232
greedy,e,-70,14,-2,49,8102647089225469243
greedy,e,-166,5,0,15,9035844564771769955
greedy,e,-156,4,-4,18,6748585178876309710
greedy,e,-19,16,0,67,114595525120427696
greedy,e,-114,10,-9,33,6858784912903644904
greedy,e,-159,3,0,17,1347099651006552549
greedy,e,-58,15,-2,53,5175638682528614471
greedy,e,-68,13,-3,50,4526992123428636697
greedy,e,-153,8,-2,19,5273149242760499224
greedy,e,-43,15,-2,59,9092658221879693289
greedy,e,-51,14,-5,56,3710696582218178322
greedy,e,-22,17,-8,66,8895245208295423400
greedy,e,-121,9,-3,31,2623893228250881737
greedy,e,-132,7,-10,27,7883141258650247004
greedy,e,-188,1,-6,7,5154092229243177084
greedy,e,-144,6,-2,23,8478307539229067946
greedy,e,-102,10,-1,38,5767767990490483532
greedy,e,-103,10,-6,37,3928938488576592294
greedy,e,-7,16,-3,72,6136080449874469521
greedy,e,-116,10,-4,33,7443256701350361804
greedy,e,-44,15,-4,58,7462268326743823585
greedy,e,11,18,11,78,1822159296166759213
greedy,e,-78,14,-10,46,6812423948615082545
greedy,e,-153,4,-4,19,8716836345749620996
greedy,e,-186,1,-1,7,1466393924659219998
greedy,e,-161,2,-8,16,5534510715595397027
greedy,e,-133,7,-1,26,2495414255848378477
greedy,e,-177,1,-5,11,2081643876497023186
greedy,e,-127,7,-5,29,6487990965239071578
greedy,e,-115,12,-4,33,3373120820947901530
greedy,e,-140,8,-1,24,6203371065010527632
greedy,e,-66,14,-1,51,1683525710316650188
greedy,e,-120,10,-1,31,8636062784256927168
greedy,e,-128,7,0,28,6344168560478653081
greedy,e,-118,9,-2,32,7733063903100539105
greedy,e,-86,13,-10,43,2793605191459640461
greedy,e,-117,12,0,32,6234757622474521271
greedy,e,-112,10,0,34,1045155362796243615
greedy,e,-122,7,0,30,2069799518847636348
greedy,e,-156,5,0,18,1735957515417217937
greedy,e,-122,8,-7,30,3575681371227973265
greedy,e,-123,9,0,30,1084983490968520578
greedy,e,-152,7,-2,20,7070323907653574322
greedy,e,-132,6,-6,27,7524676880364703382
greedy,e,-73,12,-4,48,8220926824834913989
greedy,e,-116,11,-1,33,6174695874915142435
greedy,e,-74,13,-8,48,8035279617487596757
greedy,e,-92,12,-2,41,5397142462299430809
greedy,e,-175,3,-1,11,166400627720295044
greedy,e,-172,3,-2,12,6014693549212158906
greedy,e,-176,2,0,11,1373413030342545686
greedy,e,-188,1,-2,7,6627307375276425796
greedy,e,-146,3,-2,22,5025520917152518347
greedy,e,-53,14,-2,55,7528209581676276064
greedy,e,-110,10,-2,35,4301505749887156719
greedy,e,-177,1,-3,11,6838022479951293823
greedy,e,-185,2,-1,8,898820399730159770
greedy,e,-188,1,-8,7,7180619113329593942
greedy,e,-52,15,-2,56,1369640601221484223
greedy,e,-160,5,-6,17,846371853380500494
greedy,e,-140,5,-9,24,3203498916880771061
greedy,e,-178,2,0,10,5367353849758899789
greedy,e,-159,3,-7,17,3753351620451324894
greedy,e,-27,17,0,65,8022075699690529043
greedy,e,-167,2,-1,14,2637937588501537848
greedy,e,-78,10,-2,46,7909593800027048512
greedy,e,-53,13,0,55,3808244920330189426
greedy,e,-177,2,-9,11,6267109105030852197
greedy,e,-126,8,-5,29,7936424104575708525
greedy,e,-44,15,-9,58,4516532410014090185
greedy,e,-67,13,-3,50,2342989908625936152
greedy,e,-52,14,-9,56,656340417737643017
greedy,e,-125,9,-5,29,7982337045732763816
greedy,e,-46,14,0,58,2430351769071806431
greedy,e,-168,3,-3,14,8155885612721120302
greedy,e,-125,8,-2,29,2103649731654705346
greedy,e,-78,14,-9,46,3362066160597477436
greedy,e,-153,5,-12,19,1423279499750927620
greedy,e,-104,11,-1,37,197870527206323553
greedy,e,-142,4,-9,23,4045489663193236061
greedy,e,-152,6,0,20,8576782478084308697
greedy,e,-130,10,-5,28,547652347105762109
greedy,e,-173,3,-3,12,3899980011434744930
greedy,e,-110,11,-6,35,6266324402305775151
greedy,e,-175,4,-3,11,6673931697758367302
greedy,e,-45,13,-2,58,5234571016408365424
greedy,e,-158,5,-5,17,2916930690566124565
greedy,e,-154,5,-2,19,6779999870343862296
greedy,e,-107,10,-4,36,6229932788153810095
greedy,e,-87,12,-3,43,915799329182169213
greedy,e,-85,13,0,44,7394002187500386665
greedy,e,-44,14,0,58,5071377354763702251
greedy,e,-149,4,-7,21,4696177780073547852
greedy,e,-173,2,-1,12,8549991639349170820
greedy,e,-103,12,-11,37,5419666342032401990
greedy,e,-66,14,0,51,7269042624809570579
greedy,e,-29,17,-1,64,3654455863958140665
greedy,e,-113,11,-5,34,4277906593511183151
greedy,e,-84,13,-5,44,2353472076546539917
greedy,e,-156,6,-2,18,6315773312522120960
greedy,e,-188,1,-1,7,5781939891592418866
greedy,e,-121,9,-4,31,2004519681222328703
greedy,e,-99,11,-5,39,2009367414650517944
greedy,e,-40,16,0,60,5343618712083928545
greedy,e,-166,7,-2,15,5334287818295754545
greedy,e,-134,8,-4,26,4359274058016410413
greedy,e,-188,1,-1,7,8982333631848552565
greedy,e,-151,5,-1,20,2248458416557013583
greedy,e,-147,7,-7,21,7769197862644565023
greedy,e,-26,16,-3,65,4006826437472324169
greedy,e,-145,7,0,22,8470765961520654993
greedy,e,-36,15,-3,61,2407388467430839728
greedy,e,-76,11,-1,47,771732987315106322
greedy,e,-111,11,-3,34,1412131242244382557
greedy,e,-104,10,-4,37,4782771437809000838
greedy,e,-148,6,-3,21,800326944995438788
greedy,e,-125,10,-1,29,1026584155322377721
greedy,e,-134,7,-10,26,2699576792687929759
greedy,e,-106,10,-1,36,5629112360716147814
greedy,e,-183,1,-4,8,1622074441291916349
greedy,e,-81,13,-3,45,7387952959614350966
greedy,e,-101,11,-7,38,3533829131383832632
greedy,e,-119,7,0,32,4613067337410170077
greedy,e,-90,12,-8,42,1776153604358964825
greedy,e,-168,2,-1,14,7025762508580522228
greedy,e,-21,16,-2,67,3927260619354710088
greedy,e,-58,15,-8,53,599440760743937187
greedy,e,-170,4,-5,13,9083885176345630772
greedy,e,-184,2,-6,8,2813068220579923845
greedy,e,-188,1,-11,7,3698971380108645754
greedy,e,-114,7,-1,33,6283650908172374534
greedy,e,-133,6,-1,26,5652051994162798602
greedy,e,-95,12,0,40,5623604845581569595
greedy,e,-104,9,-4,37,8325569745988061206
greedy,e,-172,2,-1,12,7900997534244636824
greedy,e,-90,10,-2,42,8934672842728442196
greedy,e,-42,15,0,59,7647719453142218949
greedy,e,-80,13,-1,46,4303609091002106403
greedy,e,-65,14,-12,51,5555787893017771120
greedy,e,-117,7,-3,32,6205826145814803836
greedy,e,-129,6,0,28,8010381709994419206
greedy,e,-85,14,-6,44,527466787160947121
greedy,e,-168,2,-2,14,7583787615906963154
greedy,e,-178,1,-6,10,5557542290443100712
greedy,e,-154,4,-2,19,5223645158165187183
greedy,e,-143,6,0,23,4062666571491120096
greedy,e,-139,5,-11,24,3059575821401401123
greedy,e,-121,10,-6,31,1060089660621377768
greedy,e,-188,1,-5,7,7467059764946194291
greedy,e,-155,5,-1,19,6152072208146677702
greedy,e,-58,13,-8,53,4817127583457411934
greedy,e,-130,10,0,28,1056012564489602294
greedy,e,-88,12,-5,43,3845414207954826132
greedy,e,-156,5,-4,18,2258709435967371826
greedy,e,-35,16,-1,62,860400912294770157
greedy,e,-153,6,-2,19,3508546646269217210
greedy,e,-86,15,-1,43,32648554639597507
greedy,e,-179,1,-4,10,3513965034403590893
greedy,e,-188,2,-4,7,229644269324723533
greedy,e,-105,10,-2,37,2099399708925135491
greedy,e,-144,6,-1,23,335985582596046391
greedy,e,-125,9,-2,29,1927626760868864883
greedy,e,-80,13,0,46,89045116152802101
greedy,e,-185,2,-7,8,8337852727886918305
greedy,e,-55,16,-4,55,8765561746095186180
greedy,e,-180,2,-2,10,8565508391784399796
greedy,e,-103,13,-12,37,2168460327619069087
greedy,e,-165,4,0,15,2327610578714517679
greedy,e,-159,3,-2,17,5563364117235893906
greedy,e,-98,11,-7,39,9138810034956305967
greedy,e,-153,5,0,19,8061290092640133882
greedy,e,-164,3,-3,15,1118174013581501715
greedy,e,0,17,-2,74,5147952457631383900
greedy,e,-154,8,-1,19,6777968273089135625
greedy,e,-133,10,-8,26,5008158339639219631
greedy,e,-172,2,-10,12,6992730689383406942
greedy,e,-144,4,0,23,5454881697257572598
greedy,e,-167,2,-6,14,7626917887111107580
greedy,e,-85,12,-3,44,4856779298349218619
greedy,e,-66,13,-5,51,263623267623472203
greedy,e,-126,7,0,29,911553532119107189
greedy,e,-179,1,-5,10,7061900931350700675
greedy,e,-42,16,-5,59,7764403765562535645
greedy,e,-151,7,-2,20,7157789377823720968
greedy,e,-177,1,-1,11,2891955652428962727
greedy,e,-180,2,-1,10,9141698242210910851
greedy,e,-179,2,-1,10,7035698823501300171
greedy,e,-53,14,-1,55,4231024278836715879
greedy,e,-188,1,-6,7,2554218819265629097
greedy,e,-59,11,-1,53,8691545418365460613
greedy,e,-31,16,0,63,7375612795168175963
greedy,e,-188,1,-1,7,1113453580828593915
greedy,e,-152,5,-5,20,1511314537212059239
greedy,e,-80,12,-2,46,3118481728379919960
greedy,e,-188,1,-11,7,3419335061705179531
greedy,e,-188,1,-12,7,5591914686626978284
greedy,e,-137,11,-1,25,4225368861970308432
greedy,e,-183,2,-4,8,6677584993532897113
greedy,e,-108,8,-3,35,6495765535569643709
greedy,e,-101,8,-6,38,6726665030687294994
greedy,e,-124,8,0,30,1548008297216279563
greedy,e,-13,18,-13,70,6750184620901804259
greedy,e,-86,11,-4,43,5572058338824970587
greedy,e,-132,9,0,27,7348810268882424454
greedy,e,-89,12,-5,42,6340673438252365724
greedy,e,-75,13,-4,47,4812631176442929699
greedy,e,-91,11,-3,42,5641666838863933682
greedy,e,-81,13,-2,45,8795098340506057068
greedy,e,-57,14,-12,54,7709622878716562048
greedy,e,-157,5,0,18,6628151016441436914
greedy,e,-175,2,-7,11,1258137213498460504
greedy,e,-188,1,-11,7,5004566553614817907
greedy,e,-188,1,-8,7,5003159316850211990
greedy,e,-179,1,-4,10,5296178190797675197
greedy,e,-110,8,-5,35,2815445975487477056
greedy,e,-46,14,-4,58,5525886992146696962
greedy,e,-46,14,-6,58,878524618583527589
greedy,e,-129,9,-10,28,4641609600526026450
greedy,e,-146,7,-7,22,2546571670353176273
greedy,e,-134,5,-2,26,6023947542711998604
greedy,e,-93,10,-9,41,4114051118800231774
greedy,e,-49,14,-3,57,7266061039507111906
greedy,e,10,17,-7,78,3962306234978227934
greedy,e,-162,5,-1,16,2888792988707237552
greedy,e,-188,1,-12,7,2680384384301473027
greedy,e,-137,7,-8,25,3770176822516136338
greedy,e,-91,11,-1,42,1231166263846153262
greedy,e,-131,7,-2,27,4431519647858663243
greedy,e,-164,4,-10,15,2431681791379622175
greedy,e,-105,10,0,37,3301138757499650718
greedy,e,-131,6,0,27,3935998184268132532
greedy,e,-183,1,-3,8,8834548087417718496
greedy,e,-29,17,-7,64,2376442467136864532
greedy,e,-111,9,-3,34,8036350047608870624
greedy,e,-178,3,-7,10,7066332821561896017
greedy,e,-156,5,-1,18,59681860244715024
greedy,e,-64,13,0,51,5003623206583809179
greedy,e,-168,3,-3,14,973191751979020896
greedy,e,-74,13,-4,48,1364244395844928808
greedy,e,-129,10,-2,28,6974044486653010493
greedy,e,-123,6,-7,30,1673359767558104074
greedy,e,-124,8,0,30,5169377072499407589
greedy,e,-170,4,-3,13,4799121628968365788
greedy,e,-186,1,0,7,8201130038982921978
greedy,e,-152,7,-1,20,2157814271271401837
greedy,e,-126,8,-2,29,4579654412524068863
greedy,e,-166,4,-5,15,7160490187354660260
greedy,e,-172,3,-5,12,8791436999460114376
greedy,e,-151,6,-1,20,4044137144636203955
greedy,e,-144,6,0,23,6904865748910801055
greedy,e,-159,5,-1,17,3720462361223128248
greedy,e,-132,6,-5,27,1083809931588933547
greedy,e,-147,5,0,21,5476830465989899257
greedy,e,-106,9,-5,36,8251577411778042586
greedy,e,-185,1,-1,8,1405336976758354890
greedy,e,-136,8,-3,25,2878986496184103355
greedy,e,-177,1,0,11,9025625788846091589
greedy,e,-127,8,-1,29,3370148073571568779
greedy,e,-182,1,0,9,9123351963064348111
greedy,e,-160,3,-6,17,6344451298420560236
greedy,e,-134,7,-4,26,6746953850991415762
greedy,e,-86,11,-1,43,1411758446912626549
greedy,e,-188,1,0,7,525329006419221605
greedy,e,-183,2,-3,8,4322469840435020980
greedy,e,-121,9,-5,31,5278441812013626201
greedy,e,-131,11,-7,27,4578027362346593113
greedy,e,-52,16,-9,56,6648777404643257007
greedy,e,-178,1,0,10,2348973032186446011
greedy,e,-172,2,-10,12,284953934376708693
greedy,e,-99,12,-1,39,3039003597159342069
greedy,e,-162,6,-4,16,8087156838626131742
greedy,e,-80,13,-3,46,8435183884002015969
greedy,e,-67,15,-8,50,3706579606900487979
greedy,e,-136,5,-4,25,4643794447385807304
greedy,e,-188,1,-1,7,3897696393014300045
greedy,e,-173,4,0,12,2456991700646363809
greedy,e,-170,4,-1,13,7394016448212035886
greedy,e,-103,12,0,37,5948559417937671545
greedy,e,-155,5,0,19,5379839299700519743
greedy,e,-45,14,-3,58,6179060290386179267
greedy,e,-92,13,-6,41,4407357973435673819
greedy,e,-188,1,-7,7,4524286360759473300
greedy,e,-110,11,-4,35,8571070633347173323
greedy,e,-127,8,-1,29,4159283758092745981
greedy,e,-131,8,-7,27,7456279441994950520
greedy,e,-161,3,-11,16,7691996909876799337
greedy,e,-22,16,-5,66,6001960749418984502
greedy,e,-188,2,-1,7,9036054232235020340
greedy,e,-71,12,0,49,4878598991077036961
greedy,e,-185,2,-7,8,8805497646027343976
greedy,e,-61,14,0,52,4012961168050140136
greedy,e,-172,2,-2,12,1387463731047702166
greedy,e,-117,10,-7,32,250238750695091009
greedy,e,-176,2,-2,11,1787101829631199920
greedy,e,-64,15,-8,51,8820616070981021641
greedy,e,-113,9,-7,34,586934926839117699
greedy,e,-166,4,-6,15,1811723857556182318
greedy,e,-170,3,0,13,6386366022737487402
greedy,e,-40,17,-10,60,4761339058466131273
greedy,e,-152,7,0,20,2161527421432908739
greedy,e,-109,11,-5,35,3325366213380384817
greedy,e,-131,8,0,27,4874967143609183489
greedy,e,-158,5,-2,17,4218796070833762804
greedy,e,-151,6,-1,20,5969894123749237405
greedy,e,-126,6,-1,29,5444756217408135420
greedy,e,-136,9,-3,25,4379821600660655680
greedy,e,-188,1,-3,7,6306281687256467052
greedy,e,-123,9,0,30,4371381003736831161
greedy,e,-90,12,-1,42,5543281994337644730
greedy,e,-174,4,-1,12,1437454281115634357
greedy,e,-171,4,-4,13,83452535474618869
greedy,e,-100,11,-6,38,7488021938469709216
greedy,e,-181,2,-7,9,7473610134834749774
greedy,e,-121,7,-2,31,2986423331226713923
greedy,e,-135,9,0,26,1273758226862692084
greedy,e,-157,4,-6,18,2682027726738644668
greedy,e,-162,4,-12,16,3147965861065692758
greedy,e,-151,3,-5,20,3442564619583140089
greedy,e,-142,10,-1,23,6908679075474389643
greedy,e,-68,13,0,50,7460521012649220578
greedy,e,-79,14,-10,46,5586912574899848
greedy,e,-88,12,-3,43,784771145169514667
greedy,e,-23,17,-10,66,6043331587733828668
greedy,e,-22,17,-10,66,1600631855161028040
greedy,e,-188,1,-4,7,5426354641034723568
greedy,e,-68,14,-1,50,8224416848939711771
greedy,e,-61,13,-1,52,4358634937311829519
greedy,e,-70,13,0,49,7927764386275808242
greedy,e,-137,8,-3,25,2802908348824357629
greedy,e,-72,13,-7,48,8118995779027507503
greedy,e,-171,2,0,13,8585436069224541321
greedy,e,-144,8,-9,23,397402269180378975
greedy,e,-76,11,-2,47,360380935265993741
greedy,e,-137,5,-7,25,1537243071090359129
greedy,e,-120,9,-5,31,5414594220591756451
greedy,e,-132,10,-6,27,4737910172924293257
greedy,e,-104,11,-1,37,2378701233193555668
greedy,e,-83,13,-11,44,2715836861351437516
greedy,e,-12,17,-5,70,4539351967125460524
greedy,e,-132,6,-3,27,2963099085206326533
greedy,e,-81,11,-4,45,7966807328413931809
greedy,e,-93,13,0,41,7826664697621604601
greedy,e,-105,12,-11,37,4649518590675082822
greedy,e,-137,5,0,25,9174858209631808775
greedy,e,-151,3,-5,20,4924782837938494023
greedy,e,-100,10,-2,38,3716078411244222114
greedy,e,-155,6,-4,19,1913486400432857729
greedy,e,-121,9,0,31,942639115217822275
greedy,e,-84,12,0,44,1520985708788876788
greedy,e,-104,11,-4,37,4152062286935085278
greedy,e,-153,5,-11,19,700617995415804445
greedy,e,0,17,0,74,2320004729884572086
greedy,e,-111,9,-2,34,1226592296725266050
greedy,e,-137,6,-4,25,7902784334419442741
greedy,e,-97,12,-2,39,487648925210430615
greedy,e,-7,17,-10,72,4682766759314441202
greedy,e,-143,8,-8,23,7865104389257002411
greedy,e,-124,9,-6,30,8676603168619357665
greedy,e,-15,17,-1,69,6798869047052696804
greedy,e,-184,1,-6,8,640818590310606854
greedy,e,-68,14,-5,50,1119928013889887789
greedy,e,-87,12,-1,43,9047623483825037592
greedy,e,-80,13,-1,46,889060204517652583
greedy,e,-156,3,-6,18,716742633857386843
greedy,e,-150,4,-3,20,3399715588188978686
greedy,e,-177,3,-9,11,1868633207385917425
greedy,e,-180,1,-3,10,3522170639955609061
greedy,e,-56,14,-1,54,2445187847612103021
greedy,e,-82,13,-10,45,1970116840307706575
greedy,e,-81,13,-2,45,1708023940466083079
greedy,e,-130,5,-4,28,7461734557356011992
greedy,e,-83,13,-2,44,2177264240454028867
greedy,e,-59,13,-6,53,8123868676901959999
greedy,e,-173,3,-4,12,556985021959325744
greedy,e,-174,1,0,12,8157647515553058135
greedy,e,-181,2,-3,9,2508166980580612633
greedy,e,-171,3,-7,13,5668360629896821103
greedy,e,-47,15,0,57,8858666977643367046
greedy,e,-130,9,-3,28,1780077922966007100
greedy,e,-90,12,0,42,1177008525858049832
greedy,e,-115,8,-1,33,2176488543974627688
greedy,e,-157,5,0,18,8686812110265939401
greedy,e,-98,11,-8,39,1940234750951680263
greedy,e,-91,12,-4,42,6688253484970065491
greedy,e,-41,16,0,60,1675343423551894608
greedy,e,-125,8,-2,29,1869613474500746578
greedy,e,-188,1,0,7,9080965951203450738
greedy,e,-80,13,-9,46,5600132039564264518
greedy,e,-68,12,-5,50,6569998953547573462
greedy,e,-167,2,-4,14,5368341070312860581
greedy,e,-55,14,-4,55,9148824110129559135
greedy,e,-4,17,-9,73,1236326213535741016
greedy,e,-179,6,-7,10,8902488677953293700
greedy,e,-1,18,-1,74,4378467356368301040
greedy,e,-122,10,-7,30,1351796869962833457
greedy,e,-131,9,-7,27,4333843137292874554
greedy,e,-163,4,-7,16,7539189729372875118
greedy,e,-113,10,-1,34,7701296722467755290
greedy,e,-167,4,-4,14,7693832235308656519
greedy,e,-163,1,0,16,2668057574944386084
greedy,e,-188,1,-4,7,5038641877272718555
greedy,e,-157,8,-2,18,6942854618556479598
greedy,e,-149,5,-3,21,7611794113833101853
greedy,e,-185,1,-5,8,2089036912959680140
greedy,e,-144,6,0,23,7241185186110698225
greedy,e,-89,13,-2,42,5948484627468504615
greedy,e,-131,7,-9,27,6647983765159742156
greedy,e,-22,16,0,66,2818497986291522859
greedy,e,-144,4,-5,23,8238646366192560953
greedy,e,-94,13,-10,41,8425459239523021861
greedy,e,-154,4,-3,19,4348850760959193735
greedy,e,-159,11,-5,17,8394749599256079007
greedy,e,-76,12,-1,47,2314985035465078269
greedy,e,-177,2,-2,11,9184175679444887240
greedy,e,-90,11,-2,42,5118448585994238521
greedy,e,-165,3,-4,15,2002682866894256340
greedy,e,-120,7,0,31,2327672373774842796
greedy,e,-150,6,-3,20,1925004418851162890
greedy,e,-73,13,0,48,5199145883350994002
greedy,e,-102,11,-1,38,6178689435830618949
greedy,e,-142,6,-3,23,612328947119728236
greedy,e,-111,9,-1,34,4479675440977709289
greedy,e,-52,15,-6,56,2499601182909102124
greedy,e,-151,5,-1,20,3531933946030241351
greedy,e,-77,14,-3,47,3454246711858011722
greedy,e,-68,13,-3,50,5800363678745365566
greedy,e,-178,2,-2,10,790535584713493437
greedy,e,-126,10,-4,29,4153876292649701906
greedy,e,-146,7,-10,22,1652549933449706624
greedy,e,-164,4,-8,15,8062834989165949918
greedy,e,-9,17,-6,71,4271988548314451674
greedy,e,-114,11,0,33,7266925651170130630
greedy,e,-142,6,-3,23,6718892666920109589
greedy,e,-167,4,-1,14,7101280779253466667
greedy,e,-74,15,-8,48,5634363022865854446
greedy,e,-94,9,-1,41,6493135688321911539
greedy,e,-153,5,-8,19,5500262849420212466
greedy,e,-60,13,-1,53,3699488965503534795
greedy,e,-174,1,-2,12,6934752179980964048
greedy,e,-155,4,-2,19,5289101690859111163
greedy,e,-152,4,-4,20,1573320924508160068
greedy,e,-63,14,-9,52,5270315459725909069
greedy,e,-144,4,-1,23,1779735309815013805
greedy,e,-154,4,-2,19,1371280867842114899
greedy,e,-147,7,-7,21,9178831245730469418
greedy,e,-173,4,0,12,2118349278054764903
